215.8	98.1	5' 8"	173
211.9	96.3	5' 9"	176
207.5	94.3	6' 1"	185
225.3	102.4	5' 10"	178
132.2	60.1	5' 6"	168
179.3	81.5	6' 0"	182
221.1	100.5	6' 0"	183
218.5	99.3	5' 8"	172
154.2	70.1	6' 2"	187
149.8	68.1	5' 10"	177
189.4	86.1	5' 7"	169
190.5	86.6	5' 10"	177
187.2	85.1	5' 7"	169
141.7	64.4	6' 0"	182
239.8	109	6' 0"	183
216.7	98.5	5' 5"	164
208.1	94.6	5' 8"	173
217.8	99	5' 10"	179
190.7	86.7	6' 2"	188
193.6	88	5' 7"	169
227.9	103.6	5' 11"	180
152.7	69.4	5' 8"	173
130	59.1	5' 7"	171
170.7	77.6	5' 10"	179
161.7	73.5	6' 0"	184
241.1	109.6	5' 10"	177
219.1	99.6	6' 1"	185
203.7	92.6	5' 8"	172
194.9	88.6	5' 7"	170
141.7	64.4	5' 11"	181
231.2	105.1	6' 0"	184
251.5	114.3	6' 1"	186
166.1	75.5	5' 10"	179
154	70	6' 1"	185
204.6	93	5' 9"	174
160.2	72.8	5' 4"	162
154	70	5' 8"	173
160.8	73.1	5' 10"	177
179.5	81.6	5' 11"	180
177.8	80.8	5' 9"	174
137.7	62.6	6' 2"	189
145.2	66	5' 7"	169
152.7	69.4	5' 10"	179
188.1	85.5	5' 11"	180
183.9	83.6	5' 11"	181
199.8	90.8	5' 10"	177
171.8	78.1	6' 0"	182
146.5	66.6	5' 11"	180
185.9	84.5	5' 9"	176
163.7	74.4	6' 0"	182
170.9	77.7	5' 9"	175
233.4	106.1	5' 10"	177
150.3	68.3	5' 9"	174
224.2	101.9	5' 11"	180
209.7	95.3	5' 9"	175
182.2	82.8	5' 9"	174
184.4	83.8	5' 11"	181
156.2	71	6' 0"	184
200	90.9	6' 1"	186
151.4	68.8	6' 2"	188
144.3	65.6	5' 10"	178
203.5	92.5	5' 8"	173
124.7	56.7	6' 3"	190
198.2	90.1	5' 11"	181
241.8	109.9	5' 8"	173
235.8	107.2	6' 0"	183
147.2	66.9	5' 6"	168
172	78.2	5' 9"	175
148.9	67.7	5' 7"	171
219.8	99.9	5' 5"	166
165.4	75.2	5' 4"	162
189	85.9	5' 6"	167
151.8	69	5' 9"	175
138.8	63.1	5' 10"	177
220.9	100.4	6' 1"	185
190.5	86.6	5' 5"	166
167	75.9	5' 7"	171
208.8	94.9	6' 0"	182
173.6	78.9	6' 0"	184
236.9	107.7	5' 6"	167
165.4	75.2	6' 2"	187
153.8	69.9	6' 2"	187
226.6	103	5' 9"	174
183.7	83.5	5' 10"	178
218.7	99.4	6' 2"	187
223.3	101.5	5' 11"	181
181.9	82.7	5' 10"	177
196.2	89.2	5' 6"	168
191	86.8	6' 0"	183
134	60.9	5' 6"	168
171.4	77.9	5' 6"	168
209.7	95.3	5' 9"	174
195.4	88.8	5' 7"	171
147	66.8	5' 7"	171
205.7	93.5	5' 11"	180
208.1	94.6	6' 1"	185
178.4	81.1	5' 11"	181
152.5	69.3	5' 7"	169
180.4	82	5' 10"	179
185.2	84.2	5' 10"	177
165	75	5' 9"	174
246.2	111.9	5' 9"	174
165.4	75.2	5' 8"	173
164.1	74.6	5' 7"	169
203.5	92.5	6' 1"	185
176	80	6' 0"	183
215.6	98	5' 9"	176
194.9	88.6	5' 10"	177
156.4	71.1	5' 7"	171
228.1	103.7	5' 9"	174
160.8	73.1	5' 4"	163
169	76.8	5' 11"	180
149.2	67.8	5' 5"	165
163	74.1	5' 9"	174
237.6	108	5' 10"	177
141	64.1	6' 1"	185
153.8	69.9	5' 5"	165
210.5	95.7	5' 7"	170
199.5	90.7	5' 10"	177
229.5	104.3	5' 10"	178
199.5	90.7	6' 0"	184
183	83.2	6' 0"	184
212.1	96.4	5' 11"	180
241.1	109.6	6' 0"	182
150.3	68.3	5' 8"	172
192.9	87.7	5' 9"	174
253.4	115.2	5' 7"	170
186.3	84.7	6' 0"	182
223.5	101.6	5' 5"	166
172	78.2	5' 10"	177
214.3	97.4	6' 0"	183
184.4	83.8	5' 6"	167
231	105	5' 8"	173
223.7	101.7	5' 7"	170
154.9	70.4	5' 9"	174
241.3	109.7	5' 10"	178
170.9	77.7	5' 8"	172
232.1	105.5	6' 0"	182
216.7	98.5	6' 2"	189
138.8	63.1	5' 9"	176
175.3	79.7	5' 9"	174
244.9	111.3	5' 9"	175
153.6	69.8	5' 8"	172
155.1	70.5	5' 11"	180
163	74.1	5' 10"	178
205.5	93.4	6' 0"	183
156.6	71.2	5' 9"	176
142.8	64.9	6' 0"	184
146.7	66.7	6' 0"	184
187	85	5' 9"	176
145.2	66	5' 5"	166
168.1	76.4	5' 7"	171
150.9	68.6	5' 7"	171
155.3	70.6	5' 7"	169
205.3	93.3	6' 0"	183
172.7	78.5	5' 8"	172
192.9	87.7	5' 5"	166
178.6	81.2	6' 0"	183
133.3	60.6	5' 9"	175
179.3	81.5	5' 5"	164
217.8	99	5' 7"	171
218.9	99.5	5' 6"	167
243.3	110.6	5' 7"	169
219.6	99.8	5' 8"	172
156.9	71.3	6' 0"	184
187	85	5' 7"	170
172.5	78.4	5' 10"	178
161.7	73.5	6' 0"	182
180.6	82.1	5' 6"	167
200.4	91.1	5' 10"	179
216.3	98.3	5' 6"	168
214.1	97.3	5' 10"	177
159.3	72.4	5' 10"	178
171.8	78.1	5' 8"	172
213.4	97	6' 0"	182
227.5	103.4	6' 1"	185
154.4	70.2	5' 7"	170
158.6	72.1	5' 7"	169
147.6	67.1	5' 10"	179
218.5	99.3	6' 1"	185
161.7	73.5	6' 1"	186
238.3	108.3	5' 10"	179
216	98.2	6' 0"	182
147.8	67.2	5' 7"	171
169	76.8	5' 11"	180
221.1	100.5	5' 4"	162
136.8	62.2	6' 2"	188
231	105	6' 1"	186
202	91.8	5' 10"	177
154.2	70.1	5' 6"	168
173.8	79	5' 11"	180
140.6	63.9	5' 4"	163
208.8	94.9	5' 10"	178
207	94.1	5' 9"	175
223.5	101.6	6' 2"	188
167	75.9	5' 5"	166
221.8	100.8	5' 9"	174
208.8	94.9	6' 0"	183
239.4	108.8	6' 0"	182
212.7	96.7	5' 10"	178
200.4	91.1	5' 11"	181
203.9	92.7	5' 8"	172
217.4	98.8	5' 11"	181
180.2	81.9	6' 1"	185
216	98.2	6' 2"	187
182.8	83.1	5' 6"	167
196.7	89.4	6' 2"	188
152.7	69.4	5' 11"	180
165.2	75.1	5' 6"	168
153.6	69.8	5' 5"	164
196	89.1	5' 10"	179
219.6	99.8	6' 0"	183
244.6	111.2	6' 0"	183
209.7	95.3	5' 11"	180
181.1	82.3	5' 7"	171
186.1	84.6	5' 9"	176
165.2	75.1	5' 9"	176
246.2	111.9	5' 6"	168
219.3	99.7	5' 10"	178
207.2	94.2	6' 2"	188
208.1	94.6	5' 6"	168
198.4	90.2	5' 11"	180
232.5	105.7	6' 2"	189
176.4	80.2	5' 7"	171
150	68.2	5' 10"	177
251	114.1	5' 11"	181
200.6	91.2	6' 2"	187
191.8	87.2	5' 10"	177
209.2	95.1	5' 11"	181
223.1	101.4	5' 9"	175
137.7	62.6	5' 9"	175
145.6	66.2	5' 8"	173
148.7	67.6	6' 3"	190
130.7	59.4	5' 9"	176
168.3	76.5	5' 11"	181
194.9	88.6	5' 8"	173
171.2	77.8	5' 9"	176
159.9	72.7	5' 11"	180
223.5	101.6	5' 6"	167
161.9	73.6	6' 1"	186
232.3	105.6	5' 11"	180
158.6	72.1	5' 8"	172
202.4	92	5' 6"	167
212.3	96.5	5' 9"	174
164.3	74.7	6' 1"	186
197.3	89.7	5' 10"	177
140.4	63.8	5' 6"	167
218.2	99.2	6' 0"	182
169	76.8	6' 0"	183
240.5	109.3	5' 7"	171
206.4	93.8	6' 0"	183
150	68.2	5' 9"	174
193.8	88.1	5' 10"	179
206.1	93.7	5' 5"	166
145.9	66.3	5' 6"	167
156	70.9	5' 8"	172
218.2	99.2	5' 10"	179
227.7	103.5	5' 9"	174
171.6	78	5' 7"	169
176	80	6' 0"	183
190.5	86.6	5' 10"	179
175.3	79.7	5' 6"	168
239.4	108.8	6' 2"	187
153.8	69.9	5' 9"	176
206.4	93.8	6' 2"	187
183.7	83.5	5' 10"	178
158.4	72	5' 8"	173
155.5	70.7	6' 0"	184
145.6	66.2	6' 2"	187
172.7	78.5	5' 9"	176
200.9	91.3	5' 8"	173
218.2	99.2	5' 6"	168
224.6	102.1	5' 10"	179
184.1	83.7	5' 10"	179
165.7	75.3	5' 8"	173
211.2	96	5' 7"	170
187.4	85.2	5' 7"	169
234.5	106.6	5' 8"	172
207.9	94.5	6' 1"	185
218.9	99.5	5' 7"	169
200.9	91.3	6' 0"	184
171.8	78.1	6' 0"	183
151.4	68.8	5' 10"	177
188.5	85.7	5' 9"	176
175.6	79.8	5' 5"	166
139	63.2	5' 11"	181
138.8	63.1	5' 5"	165
211.2	96	5' 10"	179
191.4	87	6' 0"	184
198.4	90.2	5' 8"	172
216.9	98.6	5' 9"	175
214.9	97.7	6' 0"	182
194.7	88.5	5' 10"	177
181.1	82.3	5' 4"	163
237.4	107.9	6' 1"	185
207	94.1	6' 0"	182
181.9	82.7	5' 4"	163
219.6	99.8	5' 9"	175
165.2	75.1	6' 1"	186
178	80.9	6' 1"	185
196	89.1	6' 0"	182
196	89.1	5' 10"	179
154.2	70.1	5' 10"	179
182.2	82.8	6' 1"	185
238.9	108.6	6' 1"	186
221.8	100.8	5' 7"	171
206.1	93.7	5' 9"	176
235.6	107.1	5' 9"	175
176	80	5' 7"	170
176.4	80.2	5' 7"	170
207.2	94.2	5' 10"	178
163.9	74.5	5' 8"	172
184.6	83.9	5' 8"	173
139.3	63.3	5' 8"	173
139	63.2	5' 9"	175
252.6	114.8	5' 9"	176
190.5	86.6	5' 9"	175
220.9	100.4	5' 7"	171
171.4	77.9	6' 0"	182
185.5	84.3	5' 10"	177
166.8	75.8	5' 9"	175
231.2	105.1	5' 11"	181
190.5	86.6	5' 5"	165
167.2	76	5' 8"	172
194.7	88.5	5' 6"	167
134.9	61.3	5' 7"	170
146.1	66.4	5' 9"	174
215.8	98.1	6' 1"	185
176.4	80.2	5' 8"	172
153.3	69.7	6' 0"	182
205.9	93.6	6' 0"	184
184.1	83.7	5' 8"	173
227	103.2	5' 10"	177
167.2	76	5' 8"	172
186.1	84.6	6' 0"	183
223.7	101.7	5' 9"	176
199.3	90.6	5' 8"	172
235.8	107.2	5' 9"	176
191.2	86.9	5' 7"	170
227.9	103.6	6' 0"	183
198.9	90.4	5' 7"	171
185	84.1	5' 7"	169
220.9	100.4	5' 9"	175
145.2	66	5' 4"	163
242	110	6' 1"	186
163	74.1	6' 2"	188
185.7	84.4	5' 7"	169
158.6	72.1	5' 6"	167
201.1	91.4	5' 6"	167
155.3	70.6	6' 0"	183
197.8	89.9	5' 7"	171
161.7	73.5	6' 2"	189
227.3	103.3	5' 5"	164
207.5	94.3	5' 8"	172
137.9	62.7	5' 5"	166
174	79.1	5' 8"	172
191.6	87.1	5' 9"	175
215.6	98	5' 7"	171
132.4	60.2	5' 5"	165
212.7	96.7	5' 10"	178
157.3	71.5	5' 9"	174
204.2	92.8	5' 7"	171
174.7	79.4	5' 10"	177
159.9	72.7	6' 0"	183
174.5	79.3	5' 7"	169
228.1	103.7	5' 6"	168
174	79.1	6' 0"	184
158	71.8	5' 7"	170
219.1	99.6	5' 11"	181
157.1	71.4	6' 1"	185
206.8	94	5' 9"	175
152.5	69.3	6' 0"	183
142.6	64.8	5' 9"	174
222	100.9	5' 10"	179
157.3	71.5	5' 9"	174
141.5	64.3	5' 7"	170
184.6	83.9	6' 0"	183
164.6	74.8	5' 9"	176
203.5	92.5	5' 9"	174
140.4	63.8	5' 11"	180
193.6	88	6' 0"	182
196.7	89.4	6' 2"	189
166.3	75.6	5' 7"	171
147.8	67.2	6' 2"	187
145.9	66.3	5' 5"	165
184.6	83.9	5' 9"	176
161.7	73.5	5' 7"	170
163.2	74.2	5' 10"	177
202.6	92.1	5' 10"	177
138.8	63.1	6' 1"	186
176.9	80.4	5' 11"	181
182.4	82.9	5' 9"	175
150.9	68.6	5' 5"	166
191.6	87.1	5' 6"	167
214.7	97.6	5' 9"	174
177.5	80.7	5' 9"	176
211.2	96	6' 0"	184
143.7	65.3	6' 1"	186
165.2	75.1	5' 8"	172
208.6	94.8	6' 0"	184
168.3	76.5	5' 7"	171
185.2	84.2	5' 8"	172
136.8	62.2	6' 2"	187
247.3	112.4	6' 2"	187
222.9	101.3	5' 4"	163
241.3	109.7	5' 8"	172
178.4	81.1	5' 7"	171
174.5	79.3	5' 7"	169
180.6	82.1	5' 8"	173
192.5	87.5	5' 10"	179
223.7	101.7	5' 7"	170
151.4	68.8	6' 2"	187
225.1	102.3	5' 9"	176
175.8	79.9	5' 11"	180
194.7	88.5	5' 10"	178
200.2	91	5' 5"	165
169.2	76.9	5' 11"	180
147	66.8	5' 5"	165
143.4	65.2	5' 6"	167
210.1	95.5	5' 7"	169
196.2	89.2	5' 9"	174
243.3	110.6	5' 6"	167
129.6	58.9	5' 4"	163
244.2	111	5' 10"	177
163.9	74.5	6' 1"	186
141.5	64.3	5' 10"	179
236.5	107.5	5' 8"	173
226.6	103	5' 7"	171
191	86.8	6' 0"	182
139.9	63.6	5' 10"	179
220.2	100.1	6' 1"	185
154.7	70.3	5' 8"	172
221.5	100.7	5' 10"	177
234.7	106.7	5' 9"	175
170.3	77.4	5' 5"	166
177.5	80.7	6' 0"	183
195.6	88.9	5' 8"	172
224.4	102	5' 5"	166
179.3	81.5	5' 10"	178
154.9	70.4	5' 9"	175
180.2	81.9	5' 11"	180
206.8	94	6' 2"	189
179.3	81.5	5' 10"	179
149.2	67.8	5' 10"	178
206.1	93.7	5' 11"	181
157.3	71.5	5' 6"	168
159.9	72.7	6' 1"	186
133.3	60.6	6' 1"	185
200.9	91.3	5' 9"	176
206.4	93.8	5' 9"	174
220.7	100.3	5' 10"	179
212.1	96.4	6' 0"	183
217.8	99	5' 9"	174
142.6	64.8	5' 11"	181
160.4	72.9	5' 7"	170
181.9	82.7	6' 0"	184
151.4	68.8	5' 5"	165
161	73.2	5' 7"	169
226.6	103	6' 0"	183
144.1	65.5	6' 1"	185
251	114.1	5' 6"	167
188.1	85.5	6' 1"	185
214.3	97.4	6' 1"	186
181.5	82.5	5' 8"	172
132	60	5' 11"	181
161.9	73.6	6' 0"	184
209.2	95.1	5' 10"	178
160.6	73	6' 0"	184
162.1	73.7	5' 10"	179
150.3	68.3	5' 6"	167
183.5	83.4	5' 9"	176
220.7	100.3	6' 2"	189
232.5	105.7	6' 0"	184
209.9	95.4	5' 6"	168
189.6	86.2	5' 8"	173
178.4	81.1	6' 1"	185
176.4	80.2	5' 8"	173
153.8	69.9	5' 9"	176
214.5	97.5	5' 7"	169
147.4	67	6' 2"	187
163.5	74.3	5' 5"	166
163.9	74.5	5' 6"	167
140.1	63.7	5' 5"	164
217.6	98.9	5' 10"	179
152.9	69.5	5' 11"	180
167.4	76.1	5' 6"	168
201.7	91.7	6' 0"	183
201.1	91.4	6' 2"	189
144.1	65.5	5' 8"	173
233.2	106	6' 2"	187
169.4	77	6' 0"	183
206.8	94	5' 4"	163
214.5	97.5	5' 10"	179
234.1	106.4	6' 1"	185
152.9	69.5	6' 3"	190
173.6	78.9	5' 8"	173
138.2	62.8	5' 10"	179
144.3	65.6	6' 1"	186
237.6	108	5' 7"	171
178.4	81.1	5' 7"	170
137.7	62.6	5' 6"	168
154.9	70.4	5' 7"	170
151.6	68.9	5' 8"	172
226.2	102.8	5' 7"	169
206.8	94	5' 11"	181
222	100.9	5' 8"	173
134.2	61	5' 11"	181
201.7	91.7	6' 0"	182
206.6	93.9	5' 4"	163
148.7	67.6	6' 0"	184
235	106.8	5' 10"	179
137.5	62.5	6' 0"	182
220.4	100.2	5' 7"	170
159.1	72.3	5' 8"	173
161	73.2	5' 9"	175
208.1	94.6	5' 5"	166
220	100	5' 7"	171
131.3	59.7	5' 9"	174
193.2	87.8	5' 10"	179
223.3	101.5	5' 8"	172
181.9	82.7	5' 8"	173
193.2	87.8	5' 5"	164
237.2	107.8	6' 1"	185
145.4	66.1	5' 9"	174
149.2	67.8	6' 1"	186
197.6	89.8	5' 5"	166
179.3	81.5	5' 9"	175
236.3	107.4	5' 11"	181
243.1	110.5	5' 7"	171
205.7	93.5	6' 0"	183
144.3	65.6	5' 8"	173
163.7	74.4	5' 6"	167
205	93.2	5' 7"	170
155.8	70.8	6' 0"	184
243.3	110.6	5' 8"	173
183.7	83.5	5' 11"	180
180.8	82.2	5' 8"	172
219.3	99.7	6' 0"	184
235.8	107.2	6' 2"	187
185.2	84.2	5' 6"	167
203.7	92.6	6' 0"	182
177.3	80.6	5' 5"	166
207	94.1	6' 3"	190
208.6	94.8	6' 0"	182
217.8	99	5' 11"	180
142.6	64.8	6' 0"	182
158	71.8	5' 10"	179
209.2	95.1	5' 6"	167
227.3	103.3	6' 1"	186
176.9	80.4	5' 5"	164
233	105.9	6' 0"	183
214.3	97.4	5' 9"	176
154	70	5' 10"	179
210.8	95.8	5' 10"	177
169	76.8	5' 10"	178
207	94.1	6' 1"	186
194.3	88.3	6' 1"	186
139.7	63.5	6' 0"	182
237.4	107.9	5' 7"	169
183.7	83.5	6' 0"	183
154.4	70.2	6' 0"	183
208.1	94.6	5' 5"	166
223.1	101.4	5' 10"	178
217.6	98.9	5' 7"	169
143.4	65.2	5' 8"	172
157.3	71.5	5' 10"	178
219.3	99.7	5' 8"	173
225.7	102.6	5' 5"	166
183.3	83.3	6' 0"	182
206.4	93.8	5' 9"	174
185.7	84.4	6' 0"	182
160.2	72.8	5' 8"	172
165.4	75.2	5' 7"	171
172.3	78.3	5' 11"	181
180.8	82.2	5' 10"	177
178	80.9	6' 0"	183
127.2	57.8	5' 7"	169
153.8	69.9	5' 6"	168
205	93.2	6' 1"	185
245.3	111.5	6' 0"	183
212.1	96.4	5' 9"	174
185.9	84.5	6' 0"	182
193.8	88.1	5' 9"	176
190.5	86.6	5' 11"	181
151.4	68.8	5' 7"	171
220.7	100.3	5' 11"	180
212.5	96.6	5' 9"	175
175.1	79.6	5' 9"	176
200	90.9	5' 11"	180
141.7	64.4	5' 9"	176
148.1	67.3	6' 0"	183
254.8	115.8	5' 10"	177
170.7	77.6	6' 0"	182
186.6	84.8	5' 8"	172
180.4	82	5' 11"	180
190.7	86.7	5' 8"	173
220.2	100.1	5' 10"	178
163.7	74.4	5' 9"	175
179.3	81.5	5' 4"	163
236.5	107.5	5' 10"	178
198.2	90.1	5' 9"	174
173.8	79	5' 5"	164
219.3	99.7	6' 1"	185
218.9	99.5	5' 9"	176
238.7	108.5	6' 0"	184
214.1	97.3	6' 0"	182
190.5	86.6	5' 8"	172
195.1	88.7	6' 0"	183
215.6	98	6' 1"	186
187	85	6' 0"	184
124.3	56.5	6' 3"	190
151.8	69	5' 9"	176
132.2	60.1	5' 9"	176
209	95	5' 9"	174
174.7	79.4	5' 7"	170
172.7	78.5	5' 10"	177
148.3	67.4	6' 2"	187
188.1	85.5	5' 6"	168
137.5	62.5	6' 1"	185
151.1	68.7	5' 9"	175
151.4	68.8	6' 0"	182
181.9	82.7	5' 9"	174
203.1	92.3	5' 11"	181
250.8	114	5' 7"	170
163.2	74.2	5' 10"	178
148.1	67.3	5' 9"	175
141.9	64.5	5' 7"	170
185.5	84.3	5' 10"	178
202.2	91.9	6' 3"	190
177.8	80.8	5' 7"	169
169.4	77	5' 6"	167
159.5	72.5	5' 6"	167
168.3	76.5	5' 11"	181
148.9	67.7	5' 9"	176
227.9	103.6	5' 9"	176
188.5	85.7	6' 0"	183
171.4	77.9	5' 4"	163
207.2	94.2	5' 9"	174
220	100	5' 6"	167
245.7	111.7	5' 9"	174
142.3	64.7	5' 8"	173
148.3	67.4	5' 9"	176
246	111.8	5' 10"	178
211.6	96.2	5' 7"	171
186.6	84.8	5' 11"	180
197.8	89.9	6' 0"	184
209.2	95.1	5' 4"	163
238	108.2	6' 1"	185
138.8	63.1	5' 11"	181
153.6	69.8	5' 9"	174
205.9	93.6	5' 8"	172
157.3	71.5	5' 6"	167
194.9	88.6	5' 11"	180
222.6	101.2	6' 2"	187
171.4	77.9	5' 5"	164
179.7	81.7	6' 0"	184
204.8	93.1	5' 10"	179
202.6	92.1	5' 5"	166
128.3	58.3	5' 7"	170
219.6	99.8	6' 2"	188
202.2	91.9	6' 2"	187
152.7	69.4	5' 4"	163
249.7	113.5	5' 11"	181
151.1	68.7	5' 11"	181
158.2	71.9	5' 8"	173
184.6	83.9	5' 9"	175
179.7	81.7	6' 3"	190
140.8	64	5' 7"	170
129.6	58.9	5' 10"	178
232.5	105.7	5' 5"	166
224	101.8	5' 10"	178
214.1	97.3	5' 9"	174
243.8	110.8	5' 9"	175
179.5	81.6	5' 9"	174
204.6	93	5' 11"	180
185.7	84.4	6' 0"	182
146.7	66.7	5' 11"	180
183.9	83.6	6' 1"	186
206.1	93.7	5' 7"	170
181.7	82.6	6' 0"	184
231.4	105.2	5' 8"	173
128	58.2	6' 1"	186
233.9	106.3	5' 9"	174
147.4	67	5' 10"	179
141	64.1	5' 8"	173
211.4	96.1	6' 0"	182
136.8	62.2	5' 10"	177
220	100	5' 11"	181
223.3	101.5	5' 8"	172
203.9	92.7	5' 11"	180
203.1	92.3	6' 1"	186
205.9	93.6	5' 10"	179
236.7	107.6	6' 2"	187
145.2	66	5' 8"	173
210.1	95.5	5' 8"	173
148.9	67.7	6' 1"	185
166.1	75.5	5' 10"	178
228.8	104	5' 8"	172
139.5	63.4	6' 3"	190
243.8	110.8	6' 1"	185
157.7	71.7	6' 1"	185
196.7	89.4	5' 5"	165
200.4	91.1	5' 9"	175
169.2	76.9	5' 7"	171
237.8	108.1	6' 0"	184
228.6	103.9	5' 10"	179
238.9	108.6	5' 11"	180
188.5	85.7	5' 4"	163
232.5	105.7	5' 5"	166
194.5	88.4	5' 5"	164
231	105	5' 9"	176
150.5	68.4	6' 2"	188
145.9	66.3	6' 0"	182
197.6	89.8	6' 0"	182
217.1	98.7	5' 10"	179
226.8	103.1	5' 8"	172
142.8	64.9	6' 0"	182
151.6	68.9	6' 2"	189
165.9	75.4	5' 9"	176
222.6	101.2	5' 9"	174
154.7	70.3	5' 9"	174
163.9	74.5	5' 5"	166
244.4	111.1	5' 9"	175
144.5	65.7	5' 8"	172
241.3	109.7	5' 9"	176
150.3	68.3	5' 11"	180
172.3	78.3	5' 11"	180
225.1	102.3	6' 0"	183
174.9	79.5	6' 0"	184
138.4	62.9	5' 7"	169
201.5	91.6	5' 9"	176
237.6	108	6' 2"	187
173.8	79	5' 7"	169
176	80	6' 0"	183
225.1	102.3	6' 2"	187
148.5	67.5	5' 6"	167
172.7	78.5	6' 2"	187
230.1	104.6	6' 1"	185
233.9	106.3	5' 10"	178
225.1	102.3	6' 2"	187
198.4	90.2	6' 0"	184
221.5	100.7	5' 7"	169
155.3	70.6	5' 11"	181
136	61.8	5' 5"	166
152.7	69.4	6' 0"	182
226.2	102.8	5' 7"	169
140.1	63.7	5' 5"	165
181.9	82.7	5' 7"	170
213	96.8	6' 0"	182
134	60.9	5' 8"	172
149.8	68.1	5' 9"	176
252.6	114.8	5' 7"	170
173.6	78.9	5' 7"	170
169.2	76.9	5' 7"	169
150.9	68.6	5' 8"	172
247.7	112.6	5' 7"	169
227.3	103.3	6' 1"	186
166.5	75.7	5' 5"	166
177.3	80.6	5' 6"	167
150.9	68.6	5' 7"	171
149.2	67.8	6' 0"	184
227.5	103.4	5' 7"	171
206.8	94	6' 2"	187
210.8	95.8	5' 6"	167
154.9	70.4	6' 1"	185
237.6	108	5' 7"	169
154.2	70.1	6' 0"	183
239.1	108.7	6' 0"	183
206.8	94	5' 5"	166
185.5	84.3	5' 6"	168
180.2	81.9	5' 8"	173
143	65	6' 0"	184
198.7	90.3	5' 9"	175
208.6	94.8	5' 11"	181
195.8	89	6' 2"	188
216.3	98.3	5' 10"	179
143.7	65.3	5' 10"	177
157.1	71.4	5' 11"	180
168.3	76.5	5' 5"	164
190.3	86.5	5' 7"	169
169.2	76.9	6' 0"	183
136.4	62	6' 0"	183
150.9	68.6	5' 9"	174
215.2	97.8	5' 10"	177
144.8	65.8	6' 2"	188
211.6	96.2	5' 9"	174
143.2	65.1	5' 10"	178
174.5	79.3	5' 6"	167
185.2	84.2	6' 1"	185
229.5	104.3	6' 0"	183
228.4	103.8	5' 11"	180
241.6	109.8	5' 8"	172
162.1	73.7	5' 6"	167
162.4	73.8	6' 1"	185
218.2	99.2	5' 7"	171
176.9	80.4	5' 7"	170
183.7	83.5	5' 9"	174
240.9	109.5	6' 3"	190
178.9	81.3	5' 7"	171
208.6	94.8	5' 9"	175
237.2	107.8	5' 9"	175
142.1	64.6	6' 2"	189
250.1	113.7	6' 2"	188
149.8	68.1	5' 7"	171
224	101.8	5' 6"	167
179.3	81.5	5' 10"	179
168.5	76.6	5' 6"	167
246	111.8	5' 6"	167
139.3	63.3	5' 11"	180
230.1	104.6	5' 6"	167
184.6	83.9	5' 8"	172
229.5	104.3	6' 0"	182
244.9	111.3	5' 7"	169
224	101.8	5' 8"	172
236.3	107.4	6' 0"	182
169.2	76.9	6' 0"	184
190.1	86.4	5' 9"	175
235.8	107.2	6' 1"	185
170.9	77.7	5' 6"	168
167.2	76	5' 10"	177
224.4	102	5' 4"	162
218.7	99.4	6' 2"	188
178.9	81.3	5' 11"	181
220.4	100.2	5' 8"	173
244.9	111.3	6' 0"	182
231.7	105.3	5' 10"	177
156.6	71.2	5' 7"	169
157.7	71.7	5' 7"	170
170.9	77.7	6' 1"	185
238.3	108.3	6' 0"	184
139	63.2	5' 7"	170
246.2	111.9	5' 11"	180
160.2	72.8	6' 2"	187
127.8	58.1	6' 2"	189
220.7	100.3	5' 5"	166
232.8	105.8	6' 2"	187
144.1	65.5	6' 1"	186
254.3	115.6	5' 7"	171
217.6	98.9	5' 6"	168
195.4	88.8	6' 1"	185
203.1	92.3	5' 7"	170
238.5	108.4	6' 2"	187
154	70	6' 0"	183
227.3	103.3	6' 1"	186
206.1	93.7	5' 9"	176
153.6	69.8	5' 6"	168
239.8	109	6' 0"	182
221.1	100.5	5' 6"	168
141.9	64.5	5' 6"	168
148.5	67.5	5' 10"	178
226.8	103.1	6' 0"	183
160.6	73	5' 9"	175
252.6	114.8	5' 7"	169
153.1	69.6	5' 7"	171
237.4	107.9	5' 7"	170
198.9	90.4	5' 10"	177
144.8	65.8	5' 9"	175
168.3	76.5	5' 10"	179
205.3	93.3	5' 9"	175
191.6	87.1	5' 5"	164
179.5	81.6	5' 11"	181
242.2	110.1	5' 6"	168
242.7	110.3	5' 8"	172
242.9	110.4	5' 6"	168
219.3	99.7	6' 0"	184
188.8	85.8	5' 7"	170
211	95.9	5' 11"	180
214.9	97.7	5' 10"	179
180	81.8	5' 5"	166
185.2	84.2	6' 1"	185
161.3	73.3	5' 5"	165
185.9	84.5	6' 0"	183
183.7	83.5	5' 11"	181
197.3	89.7	6' 1"	186
193.8	88.1	5' 9"	176
148.7	67.6	5' 6"	167
208.3	94.7	5' 11"	180
185.9	84.5	6' 0"	183
152.9	69.5	6' 0"	182
149.8	68.1	5' 10"	177
225.5	102.5	5' 8"	173
137.3	62.4	5' 8"	172
218.2	99.2	6' 1"	185
240.9	109.5	6' 1"	186
164.3	74.7	5' 9"	175
159.5	72.5	5' 10"	178
139.5	63.4	5' 7"	170
224.6	102.1	5' 8"	173
204.8	93.1	5' 9"	175
222	100.9	5' 11"	180
236.5	107.5	5' 11"	181
195.8	89	6' 0"	182
207.9	94.5	6' 2"	188
169	76.8	6' 0"	182
183.3	83.3	6' 2"	188
194.9	88.6	6' 2"	188
174.5	79.3	5' 5"	166
