San Francisco	CA	94103	US	United States
Fort Lawn	SC	29714	US	United States
Farmington	KY	42040	US	United States
Pompano Beach	FL	33060	US	United States
Riverside	CA	92501	US	United States
Bloomington	IL	61704	US	United States
Center Line	MI	48015	US	United States
Antimony	UT	84712	US	United States
Branson	MO	65616	US	United States
Spencer	ND	58746	US	United States
Pleasanton	CA	94566	US	United States
West Allis	WI	53227	US	United States
Newton	MA	02160	US	United States
No Springfield	VT	05150	US	United States
Maxville	FL	32265	US	United States
Harcourt	IA	50544	US	United States
New Franklin	MO	65274	US	United States
Phoenix	AZ	85034	US	United States
Munich	ND	58352	US	United States
Pensacola	FL	32501	US	United States
Baltimore	MD	21202	US	United States
Belleville	MI	48111	US	United States
Philadelphia	PA	19108	US	United States
Huntsville	AL	35816	US	United States
Winston Salem	NC	27104	US	United States
West Valley City	UT	84119	US	United States
State College	PA	16803	US	United States
Jackson	MS	39201	US	United States
Gardner	ND	58036	US	United States
Norwalk	CT	06851	US	United States
Seymour	IN	47274	US	United States
Stillwater	OK	74074	US	United States
Phoenix	AZ	85023	US	United States
Norcross	GA	30093	US	United States
Detroit	MI	48205	US	United States
Dumont	NJ	07628	US	United States
Lake Charles	LA	70629	US	United States
Minneapolis	MN	55401	US	United States
Riverside	CA	92507	US	United States
Cincinnati	KY	45214	US	United States
Antwerp	NY	13608	US	United States
Anchorage	AK	99501	US	United States
Gainesville	FL	32601	US	United States
Queens	NY	11101	US	United States
Winnsboro	LA	71295	US	United States
Rochester	NY	14611	US	United States
Altoona	PA	16601	US	United States
Olivette	MO	63132	US	United States
Atlanta	GA	30329	US	United States
Anthony	NM	88021	US	United States
Wilkes Barre	PA	18701	US	United States
Montgomery	AL	36117	US	United States
Hastings	FL	32145	US	United States
Texarkana	TX	75501	US	United States
Commerce	TX	75428	US	United States
Camillus	NY	13031	US	United States
Easton	WA	98925	US	United States
Mammoth Lakes	CA	93546	US	United States
Columbia	SC	29210	US	United States
Barbourville	KY	40906	US	United States
Glenmora	LA	71433	US	United States
Wichita	KS	67204	US	United States
Englewood	NJ	07631	US	United States
Beggs	OK	74421	US	United States
New Brunswick	NJ	08901	US	United States
Stockton	CA	95204	US	United States
Albuquerque	NM	87102	US	United States
Maple Shade	NJ	08052	US	United States
Seattle	WA	98101	US	United States
Santa Fe	NM	87501	US	United States
Phoenix	AZ	85003	US	United States
Branson	MO	65616	US	United States
Augusta	GA	30901	US	United States
Truth Or Consequences	NM	87901	US	United States
Spruce Pine	NC	28777	US	United States
Clintonville	PA	16372	US	United States
Columbus	OH	43085	US	United States
Naperville	IL	60540	US	United States
Houston	TX	77027	US	United States
Pueblo	CO	81004	US	United States
Cleveland	OH	44114	US	United States
Utica	NY	13502	US	United States
Neenah	WI	54956	US	United States
San Francisco	CA	94107	US	United States
Fort Worth	TX	76102	US	United States
Gainesville	FL	32601	US	United States
Oak Brook	IL	60523	US	United States
Houston	TX	77024	US	United States
San Jose	CA	95113	US	United States
Osco	IL	61274	US	United States
Devils Lake	ND	58301	US	United States
Salt Lake City	UT	84104	US	United States
Hickory	NC	28601	US	United States
Defuniak Springs	FL	32435	US	United States
Gainesville	FL	32601	US	United States
Washington	DC	20036	US	United States
Marlboro	MA	01752	US	United States
Plainfield	CT	06374	US	United States
Santa Clara	CA	95054	US	United States
Oak Park	IL	60300	US	United States
San Diego	CA	92111	US	United States
Anaheim	CA	92805	US	United States
Philadelphia	PA	19111	US	United States
Granite	OR	97877	US	United States
Gibsonia	PA	15044	US	United States
Colton	OR	97017	US	United States
San Pedro	CA	90731	US	United States
Doral	FL	33178	US	United States
Reston	MD	22090	US	United States
Chandler	AZ	85225	US	United States
Kissimmee	FL	34741	US	United States
Newport	RI	02840	US	United States
Stone Mountain	GA	30083	US	United States
Gettysburg	OH	45328	US	United States
Jacksonville	FL	32216	US	United States
Charleston	SC	29403	US	United States
Indianapolis	IN	46202	US	United States
Branford	CT	06405	US	United States
Edison	NJ	08817	US	United States
Greensboro	NC	27401	US	United States
Grand Rapids	MI	49503	US	United States
Saginaw	MI	48607	US	United States
Cleveland	OH	44115	US	United States
Dahlonega	GA	30533	US	United States
Esperance	NY	12066	US	United States
Mililani	HI	96789	US	United States
Natchitoches	LA	71457	US	United States
Dodgeville	WI	52650	US	United States
Carsonville	MI	48419	US	United States
Chapel Hill	NC	27514	US	United States
Greensboro	NC	27409	US	United States
Bradshaw	WV	24817	US	United States
Tampa	FL	33602	US	United States
Yazoo City	MS	39194	US	United States
Chicago	IL	60606	US	United States
Saint Clairsville	OH	43950	US	United States
Warrensville Heights	OH	44128	US	United States
Irvine	CA	92614	US	United States
Houston	TX	77002	US	United States
Cuyahoga Falls	OH	44221	US	United States
El Centro	CA	92243	US	United States
Monroe	LA	71201	US	United States
City Of Commerce	CA	90040	US	United States
Portland	OR	97204	US	United States
Greensboro	NC	27444	US	United States
Oakland	CA	94612	US	United States
Las Vegas	NV	89102	US	United States
Michigan City	IN	46360	US	United States
Pomona	CA	91766	US	United States
Houston	TX	77099	US	United States
Fort Washington	PA	19034	US	United States
Northampton	MA	01060	US	United States
Maryland Heights	IL	63043	US	United States
Knoxville	TN	37929	US	United States
Northbrook	IL	60062	US	United States
Crewe	VA	23930	US	United States
Maitland	FL	32751	US	United States
Anaheim	CA	92804	US	United States
Edinburg	TX	78539	US	United States
Caroleen	NC	28019	US	United States
Newark	NJ	07102	US	United States
Jacksonville	FL	32205	US	United States
Rockwood (Somerset)	PA	15557	US	United States
Washington	DC	20200	US	United States
Oklahoma City	OK	73102	US	United States
Pleasanton	TX	74135	US	United States
Fayetteville	NC	28306	US	United States
Grass Valley	CA	95945	US	United States
Dallas	TX	75207	US	United States
Piscataway	NJ	08854	US	United States
Pittsburgh	PA	15205	US	United States
Syracuse	NY	13202	US	United States
Adelphi	DC	20783	US	United States
Fort Lauderdale	FL	33308	US	United States
Fort Myers	FL	33912	US	United States
Mill Creek	OK	74856	US	United States
Hagerstown	WV	21742	US	United States
Butler	PA	16001	US	United States
Manasquan	NJ	07719	US	United States
Houston	TX	77060	US	United States
Princeville	IL	61559	US	United States
Anaheim	CA	92805	US	United States
Coper Cove	TX	76566	US	United States
Burnsville	MN	55337	US	United States
Camp Grove	IL	61424	US	United States
Norfolk	VA	23502	US	United States
Anaheim	CA	92805	US	United States
Tulsa	OK	74120	US	United States
Fayetteville	AR	72701	US	United States
Maple Heights	OH	44137	US	United States
Los Angeles	CA	90017	US	United States
Provo	UT	84606	US	United States
Countryside	FL	34619	US	United States
Shreveport	LA	71101	US	United States
Grand Rapids	MI	49503	US	United States
Birmingham	AL	35222	US	United States
Providence	RI	02906	US	United States
Statesville	NC	28677	US	United States
Saxonsburg	PA	16056	US	United States
Burbank	CA	91505	US	United States
Tioga	LA	71477	US	United States
Carnegie	OK	73015	US	United States
New York	NY	10036	US	United States
Boone	NC	28607	US	United States
Rialto	CA	92376	US	United States
Grand Rapids	MI	49508	US	United States
Trout Run	PA	17771	US	United States
Pittsburgh	PA	15212	US	United States
Saginaw	MI	48607	US	United States
Pratt	KS	67124	US	United States
Olamon	ME	04467	US	United States
Philadelphia	PA	19103	US	United States
Los Angeles	CA	90017	US	United States
Dundalk	MD	21222	US	United States
Hugo	OK	74743	US	United States
Dayton	OH	45402	US	United States
Fort Myers	FL	33901	US	United States
Austin	TX	78701	US	United States
Pinconning	MI	48650	US	United States
Grand Rapids	MI	49503	US	United States
Warrior	AL	35180	US	United States
Saint Charles	MO	63301	US	United States
Eagan	MN	55121	US	United States
Dallas	TX	75207	US	United States
Chevy Chase	MD	20815	US	United States
Lambertville	MI	48144	US	United States
Maitland	FL	32751	US	United States
Tempe	AZ	85281	US	United States
De Bary	FL	32713	US	United States
San Diego	CA	92111	US	United States
Gulfport	MS	39507	US	United States
Milwaukee	WI	53202	US	United States
Denver	CO	80202	US	United States
Poughkeepsie	NY	12601	US	United States
Huntsville	AL	35806	US	United States
Bemidji	MN	56601	US	United States
Winchester	KY	40391	US	United States
Wellston	OH	45692	US	United States
Rogers	MN	55374	US	United States
Ludlow	MA	01056	US	United States
San Francisco	CA	94143	US	United States
Irvine	CA	92614	US	United States
Owensboro	KY	42301	US	United States
Dallas	TX	75234	US	United States
Huntington	NY	11743	US	United States
Polk City	FL	33868	US	United States
Gardiner	ME	04345	US	United States
Troy	NC	27371	US	United States
Albert Lea	MN	56007	US	United States
Manomet	MA	02345	US	United States
Chapman	NE	68827	US	United States
Los Angeles	CA	90067	US	United States
Union Grove	WI	53182	US	United States
Indianapolis	IN	46204	US	United States
Houston	TX	77007	US	United States
Springfield	VA	22161	US	United States
Chicago	IL	60631	US	United States
Plymouth Meeting	PA	19462	US	United States
Brooklyn Center	MN	55430	US	United States
Gunter	TX	75058	US	United States
Bridgeview	IL	60455	US	United States
Tampa	FL	33614	US	United States
Lombard	IL	60148	US	United States
Phoenix	AZ	85012	US	United States
Naperville	IL	60540	US	United States
Tyler	TX	75702	US	United States
Rahway	NJ	07065	US	United States
Knoxville	TN	37933	US	United States
San Angelo	TX	76903	US	United States
Victoria	TX	77901	US	United States
El Paso	TX	79927	US	United States
Franklin	LA	70538	US	United States
Philadelphia	DE	19146	US	United States
Conway	SC	29526	US	United States
Cambridge	MA	02141	US	United States
Boston	MA	02215	US	United States
Bloomington	IL	61701	US	United States
Phoenix	AZ	85029	US	United States
Charlotte	NC	28206	US	United States
Spokane	WA	99201	US	United States
Las Vegas	NV	89102	US	United States
Atlanta	GA	30303	US	United States
Midland	TX	79703	US	United States
Los Angeles	CA	90017	US	United States
Milwaukee	WI	53221	US	United States
Chesterton	IN	46304	US	United States
Bensalem	DE	19020	US	United States
Longview	TX	75601	US	United States
Louisville	KY	40202	US	United States
Manchester	NH	03103	US	United States
Elkmont	AL	35620	US	United States
Brooklyn	NY	11206	US	United States
Derry	NH	03038	US	United States
Wellsville	NY	14895	US	United States
Kansas City	MO	64127	US	United States
Vineland	NJ	08360	US	United States
Knoxville	TN	37917	US	United States
Oklahoma City	OK	73160	US	United States
Saco	MT	59261	US	United States
Columbia	MD	21046	US	United States
Fort Myers	FL	33901	US	United States
Las Vegas	NV	89121	US	United States
Bellflower	CA	90706	US	United States
Atlanta	GA	30329	US	United States
Winter Haven	FL	33830	US	United States
Plano	TX	75075	US	United States
Plantation	FL	33324	US	United States
Greeley	CO	80634	US	United States
Charlotte	NC	28208	US	United States
Thayerville	MD	21550	US	United States
Los Angeles	CA	90017	US	United States
New York	NY	10018	US	United States
Worcester	MA	01608	US	United States
Minneapolis	MN	55402	US	United States
Atlanta	GA	30303	US	United States
Philadelphia	PA	19118	US	United States
Sabattus	ME	04280	US	United States
Plano	TX	75074	US	United States
Las Vegas	NV	89108	US	United States
Keatchie	LA	71046	US	United States
Longview	WA	98632	US	United States
Proctor	VT	05765	US	United States
Excelsior Springs	MO	64024	US	United States
Jacksonville	FL	32204	US	United States
New York	NY	10036	US	United States
San Francisco	CA	94143	US	United States
Bridgeville	PA	15017	US	United States
Prosper	TX	75078	US	United States
Poughkeepsie	NY	12601	US	United States
Raleigh	NC	27615	US	United States
Auburn	IN	46706	US	United States
Winter Haven	FL	33830	US	United States
Hattiesburg	MS	39402	US	United States
San Francisco	CA	94110	US	United States
South Boston	MA	02127	US	United States
New York	NY	10013	US	United States
Saint Cloud	MN	56303	US	United States
Hamlin	WV	25523	US	United States
Warren	OH	44485	US	United States
South Deerfield	MA	01373	US	United States
West Palm Beach	FL	33411	US	United States
Toledo	OH	43609	US	United States
Atlanta	GA	30303	US	United States
Mc Minnville	TN	37110	US	United States
Kinsman	OH	44428	US	United States
Albuquerque	NM	87107	US	United States
Southfield	MI	48034	US	United States
Northbrook	IL	60062	US	United States
Farmersville	OH	45325	US	United States
Gilroy	CA	95020	US	United States
Troup	TX	12345	US	United States
Portland	OR	97217	US	United States
San Diego	CA	92117	US	United States
Framingham	MA	01702	US	United States
Rochelle Park	NJ	07662	US	United States
Worcester	MA	01608	US	United States
Burlington	VT	05401	US	United States
Auburn	IN	46706	US	United States
Saint Petersburg	FL	33716	US	United States
Brooklyn	NY	11201	US	United States
Cheyenne	WY	82001	US	United States
Milwaukee	WI	53202	US	United States
Sullivan	MO	63080	US	United States
Council Bluffs	IA	51501	US	United States
Dothan	AL	36303	US	United States
Munfordville	KY	42765	US	United States
Westborough	MA	01581	US	United States
Greens Fork	IN	47345	US	United States
Southfield	MI	48075	US	United States
San Antonio	TX	78217	US	United States
Stockton	CA	95207	US	United States
Tustin	CA	92680	US	United States
Morristown	IN	46161	US	United States
New Berlin	WI	53151	US	United States
Walpole	MA	02081	US	United States
Rochelle Park	NJ	07662	US	United States
Pensacola	FL	32505	US	United States
Binghamton	NY	13904	US	United States
Odessa	TX	79762	US	United States
Sylvan Grove	KS	67481	US	United States
New York	NY	10007	US	United States
Bakersfield	CA	93304	US	United States
Reno	NV	89501	US	United States
Chicago	IL	60605	US	United States
San Antonio	TX	78240	US	United States
Hartford	CT	06182	US	United States
Louisville	KY	40202	US	United States
Crown Point	IN	46307	US	United States
Chicago	IL	60601	US	United States
White Plains	NY	10601	US	United States
Dillon	CO	80435	US	United States
Jacksonville	FL	32202	US	United States
Mount Pleasant	MI	48858	US	United States
Garfield Heights	OH	44125	US	United States
Rochester	NY	14608	US	United States
Skokie	IL	60077	US	United States
Camden	NJ	08102	US	United States
Phila	PA	19103	US	United States
Independence	OH	44131	US	United States
San Antonio	TX	78217	US	United States
Leavenworth	WA	98826	US	United States
Atlanta	GA	30303	US	United States
Philadelphia	PA	19103	US	United States
Santa Barbara	CA	93101	US	United States
Tampa	FL	33610	US	United States
Brockton	MA	02402	US	United States
Reidsville	NC	27320	US	United States
Queens	NY	11413	US	United States
Cazenovia	NY	13035	US	United States
Irving	TX	75062	US	United States
Jenks	OK	74037	US	United States
North Hollywood	CA	91605	US	United States
Mayfield Heights	OH	44124	US	United States
Clearwater	FL	34623	US	United States
Springdale	AR	72764	US	United States
Camden	NJ	08102	US	United States
Huntsville	AL	35816	US	United States
Birmingham	AL	35209	US	United States
Eau Claire	WI	54701	US	United States
Parker Ford	PA	19457	US	United States
Harahan	LA	70123	US	United States
Lanham	MD	20706	US	United States
Buckley	IL	60918	US	United States
Chicago	IL	60605	US	United States
Flint	MI	48548	US	United States
Piscataway	NJ	08854	US	United States
Appleton	WI	54913	US	United States
Hartford	CT	06103	US	United States
Eveleth	MN	55734	US	United States
Omaha	NE	68164	US	United States
Henrietta	NY	14467	US	United States
Whitestone	NY	11357	US	United States
Pompano Beach	FL	33064	US	United States
Allen	KY	41601	US	United States
Bridgeville	PA	15017	US	United States
Atlanta	GA	30303	US	United States
Dover	NH	03820	US	United States
Framingham	MA	01702	US	United States
New York	NY	10036	US	United States
Fort Wayne	IN	46802	US	United States
Duluth	MN	55802	US	United States
Thayer	IA	50254	US	United States
Elizabethtown	KY	42701	US	United States
Milwaukee	WI	53202	US	United States
San Jose	CA	95110	US	United States
Chattanooga	TN	37421	US	United States
Jacksonville	NC	28546	US	United States
Bellevue	WA	98004	US	United States
Rocky Mount	NC	27801	US	United States
Los Angeles	CA	90017	US	United States
Syracuse	NY	13202	US	United States
Colonial Heights	VA	23834	US	United States
Charlotte	NC	28202	US	United States
Centerville	VA	22020	US	United States
Beaufort	SC	29902	US	United States
Denver	CO	80202	US	United States
Rogers	AR	72756	US	United States
Memphis	TN	38117	US	United States
Springfield	MA	01103	US	United States
Atlanta	GA	30328	US	United States
Chattanooga	TN	37409	US	United States
Box Elder	MT	59521	US	United States
Reston	VA	22070	US	United States
Syracuse	NY	13202	US	United States
New York	NY	10011	US	United States
Philadelphia	PA	19108	US	United States
Peoria	IL	61602	US	United States
White Plains	NY	10601	US	United States
Houston	TX	77021	US	United States
Peabody	MA	01960	US	United States
Wyandotte	MI	48192	US	United States
Bayou Vista	LA	70392	US	United States
Southfield	MI	48034	US	United States
Kansas City	MO	64106	US	United States
Maryland Heights	MO	63043	US	United States
Pittsburgh	PA	15219	US	United States
Las Vegas	NV	89101	US	United States
Miami	FL	33131	US	United States
West Palm Beach	FL	33417	US	United States
Elba	NY	14058	US	United States
Birmingham	AL	35203	US	United States
Morristown	NJ	07960	US	United States
Sacramento	CA	95814	US	United States
Haverhill	IA	50120	US	United States
Estelline	SD	57234	US	United States
Conway	AR	72032	US	United States
Arlington Heights	IL	60005	US	United States
Davenport	IA	52803	US	United States
Reno	NV	89501	US	United States
Sugar Land	TX	77478	US	United States
Winthrop	NY	13697	US	United States
Dayton	OH	45402	US	United States
Dallas	TX	75247	US	United States
Bryan	TX	77803	US	United States
Colonial Heights	VA	23834	US	United States
Burien	WA	98168	US	United States
Ronkonkoma	NY	11779	US	United States
Nashville	TN	37211	US	United States
Lennox	SD	57039	US	United States
New York	NY	10011	US	United States
Kansas City	KS	64106	US	United States
Santa Ana	CA	92705	US	United States
Columbia	MD	21045	US	United States
Olean	NY	14760	US	United States
Kell	IL	62853	US	United States
Arlington	TX	76006	US	United States
Inkster	ND	58244	US	United States
Chicago	IL	60637	US	United States
Northbrook	IL	60062	US	United States
Peoria	IL	61602	US	United States
Albertville	AL	35950	US	United States
Torrance	CA	90503	US	United States
Southfield	MI	48034	US	United States
Lake Havasu City	AZ	86403	US	United States
Farmers Branch	TX	75244	US	United States
Raleigh	NC	27603	US	United States
Phoenix	AZ	85003	US	United States
Louisville	GA	30477	US	United States
Winter Haven	FL	33830	US	United States
Centreville	MI	49032	US	United States
Clarksville	TN	37040	US	United States
Clinton	NC	28328	US	United States
Seattle	WA	98105	US	United States
Birmingham	AL	35209	US	United States
Richmond	IN	47374	US	United States
Salem	IN	47167	US	United States
Tukwila	WA	98168	US	United States
Show Low	AZ	85901	US	United States
Athens	OH	45701	US	United States
New Orleans	LA	70112	US	United States
Archie	MO	64725	US	United States
College Park	MD	20741	US	United States
Brownstown	IN	47220	US	United States
Camden	NJ	08102	US	United States
Pittsburgh	PA	15219	US	United States
Lincoln	NE	68504	US	United States
Milo Center	TX	79045	US	United States
San Diego	CA	92123	US	United States
Laredo	TX	78041	US	United States
Jackson	TN	38301	US	United States
Manhattan	NY	10016	US	United States
Painesville	OH	44077	US	United States
Setauket	NY	11783	US	United States
Huntington	CT	06484	US	United States
Milwaukee	WI	53225	US	United States
San Antonio	TX	78205	US	United States
Dayton	OH	45407	US	United States
Northglenn	CO	80221	US	United States
San Antonio	TX	78209	US	United States
Ft Lauderdale	FL	33311	US	United States
Houston	TX	77063	US	United States
Chicago	IL	60606	US	United States
Valley Park	MO	63088	US	United States
Cambridge	OH	43725	US	United States
Jersey City	NJ	07305	US	United States
Waltham	MA	02154	US	United States
Salisbury	MD	21875	US	United States
Syracuse	NY	13202	US	United States
Grove City	OH	43123	US	United States
Albany	NY	12204	US	United States
Detroit	MI	48226	US	United States
Southfield	MI	48075	US	United States
Irving	TX	75039	US	United States
Long Island City	NY	11101	US	United States
Denver	CO	80202	US	United States
Anaheim	CA	92806	US	United States
Fullerton	CA	93632	US	United States
Indianapolis	IN	46278	US	United States
Maple Shade	NJ	08052	US	United States
Minneapolis	MN	55404	US	United States
Needham	MA	02192	US	United States
Tyndall	SD	57066	US	United States
Norcross	GA	30071	US	United States
Philadelphia	PA	19103	US	United States
North Canton	OH	44720	US	United States
Pittsburgh	PA	15222	US	United States
Clovis	NM	88101	US	United States
Bells Savoy	TX	75414	US	United States
Richmond	VA	23222	US	United States
San Francisco	CA	94107	US	United States
Springfield	MO	65865	US	United States
Silver Spring	MD	20906	US	United States
Providence	KY	42450	US	United States
Chattanooga	TN	37403	US	United States
Las Vegas	NV	89101	US	United States
Stockton	CA	95204	US	United States
Bakersfield	CA	93307	US	United States
Augusta	GA	30901	US	United States
Augusta	ME	04330	US	United States
Reno	NV	89502	US	United States
Ohatchee	AL	36271	US	United States
Pocatello	ID	83202	US	United States
Miami	FL	33169	US	United States
Houston	TX	77032	US	United States
Lenexa	MO	66214	US	United States
West Des Moines	IA	50266	US	United States
Minneapolis	MN	55415	US	United States
Bessemer	AL	35224	US	United States
Redlands	CA	92373	US	United States
Winchester	KY	40391	US	United States
Fremont	NE	68025	US	United States
Chicago	IL	60605	US	United States
Albuquerque	NM	87109	US	United States
Waunakee	WI	53597	US	United States
Saint Clairsville	OH	43950	US	United States
Chicago	IL	60631	US	United States
Donnelly	MN	56235	US	United States
Santa Clara	CA	95054	US	United States
Port Isabel	TX	78578	US	United States
Stafford	VA	22554	US	United States
Cleburne	TX	76031	US	United States
Pompano Beach	FL	33060	US	United States
Jersey City	NJ	07304	US	United States
Gaithersburg	MD	20877	US	United States
Ryan	OK	73565	US	United States
Warrensburg	MO	64093	US	United States
Fort Lauderdale	FL	33301	US	United States
Fort Smith	AR	72901	US	United States
Caro	MI	48723	US	United States
State College	PA	16803	US	United States
Meridian	MS	39301	US	United States
Oakland	CA	94612	US	United States
Wood Dale	IL	60191	US	United States
Frankfort	KY	40601	US	United States
Milwaukee	WI	53202	US	United States
Dodgeville	IA	52650	US	United States
Graysville	IN	47882	US	United States
Saint Louis	MO	63129	US	United States
Katy	TX	77450	US	United States
Sunizona	AZ	85643	US	United States
Emden	IL	62635	US	United States
Houston	TX	77062	US	United States
Irvine	CA	92718	US	United States
Laurinburg	NC	28352	US	United States
Chicago	IL	60603	US	United States
Cleveland	OH	44106	US	United States
Los Angeles	CA	90017	US	United States
Austin	TX	78749	US	United States
Louisville	KY	40242	US	United States
Springfield	IL	62707	US	United States
Winooski	VT	05404	US	United States
Hartford	CT	06182	US	United States
Portland	PA	97205	US	United States
Albuquerque	NM	87102	US	United States
Baton Rouge	LA	70801	US	United States
Florence	SC	29501	US	United States
San Antonio	TX	78205	US	United States
Aurora	IL	60505	US	United States
Seattle	WA	98161	US	United States
La Mesa	CA	91941	US	United States
Ellisville	MS	39437	US	United States
Christoval	TX	76935	US	United States
Georgetown	DE	19947	US	United States
Garden City	NY	11530	US	United States
Scottsdale	AZ	85256	US	United States
Laurel Bay	SC	29902	US	United States
Waterford (Erie)	PA	16441	US	United States
Atwood	KS	67730	US	United States
Englewood	CO	80112	US	United States
New Orleans	LA	70113	US	United States
Painesville	OH	44077	US	United States
Fairfield	ID	83327	US	United States
Pueblo	CO	81003	US	United States
Oxford	NC	27565	US	United States
Daytona Beach	FL	32114	US	United States
Nashville	TN	37201	US	United States
Glens Falls	NY	12801	US	United States
Westminster	CA	92683	US	United States
Valdosta	GA	31601	US	United States
San Francisco	CA	94110	US	United States
Edinburg	VA	22824	US	United States
De Bary	FL	32713	US	United States
Westerville	OH	43081	US	United States
Fort Washington	PA	19034	US	United States
New Pine Creek Calif	CA	97630	US	United States
San Antonio	TX	78205	US	United States
Bronx	NY	10459	US	United States
Badger	MN	56714	US	United States
West Chester	PA	19382	US	United States
Pasco	WA	99301	US	United States
Chicago	IL	60616	US	United States
Pasco	WA	99301	US	United States
Cambridge	MA	02138	US	United States
Garfield Heights	OH	44128	US	United States
Owensboro	KY	42301	US	United States
Oklahoma City	OK	73102	US	United States
Chicago	IL	60607	US	United States
Charlotte	NC	28209	US	United States
Detroit	MI	48208	US	United States
East Liverpool	OH	43920	US	United States
Bolivar	NY	14715	US	United States
Syracuse	NY	13202	US	United States
Oakland	CA	94612	US	United States
Boca Raton	FL	33432	US	United States
Johnstown	PA	15901	US	United States
Buffalo	NY	14202	US	United States
Mansfield	OH	44992	US	United States
Toledo	OH	43615	US	United States
Marquette	MI	49855	US	United States
Cropsey	IL	61720	US	United States
Bridgeview	IL	60455	US	United States
Silver Spring	MD	20910	US	United States
Farmington	MN	55024	US	United States
Clute	TX	77531	US	United States
Fayetteville	NC	28301	US	United States
Silver Creek	NE	68663	US	United States
Mountain View	NJ	07470	US	United States
Las Vegas	NV	89101	US	United States
Ocala	FL	34471	US	United States
Cincinnati	OH	45202	US	United States
Charleston	WV	25301	US	United States
Shreveport	LA	71101	US	United States
Bryans Corner	OK	73999	US	United States
Charlottesville	VA	22903	US	United States
Milwaukee	WI	53213	US	United States
Lacey	WA	98503	US	United States
Tioga	LA	71477	US	United States
Beekmantown	NY	12901	US	United States
Swainsboro	GA	30401	US	United States
Bessemer	AL	35020	US	United States
New York	NY	10019	US	United States
Belgrade	MT	59714	US	United States
Laguna Niguel	CA	92677	US	United States
Baldwin Park	CA	91706	US	United States
New Brunswick	NJ	08901	US	United States
Asheville	NC	28801	US	United States
Tampa	FL	33602	US	United States
Spring	TX	77388	US	United States
New Berlin	WI	53151	US	United States
Plymouth	MN	55446	US	United States
Nehawka	NE	68413	US	United States
Lombard	IL	60148	US	United States
Hartford	CT	06103	US	United States
Fort Myers	FL	33905	US	United States
Philadelphia	PA	19108	US	United States
Appleton	WI	54915	US	United States
Cape May Court House	NJ	08210	US	United States
Chadbourn	NC	28431	US	United States
Rose Bud	AR	72137	US	United States
Chicago	IL	60606	US	United States
Boston	MA	02110	US	United States
Beaumont	TX	77701	US	United States
Los Angeles	CA	90014	US	United States
Tampa	FL	33607	US	United States
Gladstone	MI	49837	US	United States
Los Angeles	CA	90017	US	United States
Seattle	WA	98101	US	United States
Honolulu	HI	96813	US	United States
Oklahoma City	OK	73102	US	United States
Freehold	NJ	07728	US	United States
Lincolnville Beach	ME	04849	US	United States
Paola	KS	66071	US	United States
Oak Brook	IL	60523	US	United States
Columbia	MO	65207	US	United States
Cincinnati	OH	45202	US	United States
Portland	OR	97232	US	United States
Wood Dale	IL	60191	US	United States
Fredonia	TN	37040	US	United States
Athens	LA	71003	US	United States
River Edge	NJ	07649	US	United States
Lawton	OK	73501	US	United States
Sharon	KS	67138	US	United States
Syracuse	NY	13202	US	United States
Saginaw	MI	48607	US	United States
Eau Claire	WI	54701	US	United States
Bloomsburg	PA	17815	US	United States
Carlsbad Caverns	NM	88220	US	United States
Marvel	CO	81329	US	United States
Elizabethtown	KY	42701	US	United States
Frederick	MD	21701	US	United States
Seattle	WA	98106	US	United States
Blaine	MN	55414	US	United States
Santa Ana	CA	92705	US	United States
Chicago	IL	60601	US	United States
Corpus Christi	TX	78401	US	United States
Lansing	MI	48933	US	United States
Lake Charles	LA	70629	US	United States
Jonesboro	GA	30236	US	United States
Newark	NJ	07102	US	United States
Seattle	WA	98101	US	United States
Monroeville	PA	15146	US	United States
Aptos	CA	95003	US	United States
Essex	MD	21221	US	United States
Fort Worth	TX	76102	US	United States
Corpus Christi	TX	78476	US	United States
South Boston	MA	02127	US	United States
Longview	TX	75604	US	United States
Bartlett	IL	60103	US	United States
Lima	OH	45801	US	United States
Hanover (York)	PA	17332	US	United States
Mclean	VA	22102	US	United States
Boulder	CO	80302	US	United States
Newington	CT	06111	US	United States
Edgerton	KS	66021	US	United States
Boynton Beach	FL	33436	US	United States
Marissa	IL	62257	US	United States
Anchorage	AK	99501	US	United States
Stamping Ground	KY	40379	US	United States
Dallas	TX	75247	US	United States
Nashville	TN	37212	US	United States
Pilot Rock	OR	97868	US	United States
Richwood	OH	43344	US	United States
Traverse City	MI	49686	US	United States
Boise	ID	83704	US	United States
Appleton	WI	54915	US	United States
Overland Park	KS	66210	US	United States
Rockford	IL	61101	US	United States
Lebanon (Hunterdon)	NJ	08833	US	United States
Dallas	TX	75202	US	United States
Norfolk	VA	23502	US	United States
Lake Charles	LA	70601	US	United States
Arlington	TX	76011	US	United States
Enid	OK	73703	US	United States
Tucson	AZ	85701	US	United States
Ft Worth	TX	76135	US	United States
Susanville	CA	96130	US	United States
Ferrelview	MO	64163	US	United States
Killdeer	ND	58640	US	United States
Los Angeles	CA	90017	US	United States
Springfield	IL	62704	US	United States
Roswell	GA	30075	US	United States
Linton	ND	58552	US	United States
San Francisco	CA	94107	US	United States
Madison	WI	53705	US	United States
Arden	NC	28704	US	United States
Sapulpa	OK	74564	US	United States
Early	IA	50535	US	United States
Arlington	TN	38002	US	United States
